"code","temp2003"
"USC00010063",219.461832061069
"USC00010160",228.06006006006
"USC00010178",250.8
"USC00010252",248.30258302583
"USC00010369",223.586592178771
"USC00010390",212.041095890411
"USC00010402",256.4
"USC00010425",232.501385041551
"USC00010505",230.542465753425
"USC00010583",245.815642458101
"USC00010655",220.427397260274
"USC00010764",240.937853107345
"USC00010768",242.212669683258
"USC00011080",245.516759776536
"USC00011084",250.87915407855
"USC00011099",213.813753581662
"USC00011189",244.432876712329
"USC00011490",238.31541218638
"USC00011566",248.905444126074
"USC00011620",250.521978021978
"USC00011694",222.084033613445
"USC00011725",241.488888888889
"USC00011803",236.849315068493
"USC00012096",212.052777777778
"USC00012172",241.939726027397
"USC00012209",211.852071005917
"USC00012245",241.40303030303
"USC00012675",241.846368715084
"USC00012730",237.666666666667
"USC00012758",243.219178082192
"USC00012813",252.512328767123
"USC00012883",228.717032967033
"USC00013043",217.631067961165
"USC00013154",228.359331476323
"USC00013160",222.445454545455
"USC00013251",252.863509749304
"USC00013511",237.901369863014
"USC00013519",237.994520547945
"USC00013573",214.178082191781
"USC00013575",212.661111111111
"USC00013620",213.402203856749
"USC00013645",230.153424657534
"USC00013655",223.295081967213
"USC00013761",251.534818941504
"USC00013775",215.67032967033
"USC00013781",133.631578947368
"USC00013816",240.826470588235
"USC00014193",246.256906077348
"USC00014226",220.31339031339
"USC00014502",227.268493150685
"USC00014798",236.805555555556
"USC00015121",232.656593406593
"USC00015439",233.137362637363
"USC00015553",241.620178041543
"USC00015635",221.145205479452
"USC00015752",210.546979865772
"USC00016121",232.723618090452
"USC00016129",226.892655367232
"USC00016478",230.317808219178
"USC00016643",232.139726027397
"USC00016988",253.379182156134
"USC00017020",226.225274725275
"USC00017025",241.249307479224
"USC00017131",212.417127071823
"USC00017157",227.640483383686
"USC00017207",205.988980716253
"USC00017304",220.754820936639
"USC00017366",237.335180055402
"USC00017955",245.069444444444
"USC00017999",230.18904109589
"USC00018024",224.903846153846
"USC00018178",240.247863247863
"USC00018209",223.291316526611
"USC00018323",238.901098901099
"USC00018380",241.915730337079
"USC00018438",234.279452054795
"USC00018469",204.764383561644
"USC00018517",238.086021505376
"USC00018859",144.266666666667
"USC00018862",187.363636363636
"USC00018867",245.041095890411
"USC00018998",232.853293413174
"USC00020060",255.994413407821
"USC00020080",297.03515625
"USC00020100",311.624657534247
"USC00020159",174.130434782609
"USC00020287",285.700296735905
"USC00020288",303.173076923077
"USC00020404",321.412698412698
"USC00020586",241.133522727273
"USC00020632",314.720238095238
"USC00020670",260.306569343066
"USC00020672",291.884931506849
"USC00020678",170.799450549451
"USC00020683",277.387362637363
"USC00020750",176.083850931677
"USC00020775",233.944134078212
"USC00020808",212.373626373626
"USC00020871",192.625482625483
"USC00020949",308.904109589041
"USC00020958",270.451790633609
"USC00021001",151.214285714286
"USC00021026",314.595141700405
"USC00021050",318.459283387622
"USC00021231",261.479704797048
"USC00021248",218.394520547945
"USC00021282",281.621169916435
"USC00021306",308.712328767123
"USC00021314",313.441095890411
"USC00021330",302.959654178674
"USC00021353",290.063186813187
"USC00021514",293.514195583596
"USC00021614",283.195054945055
"USC00021654",237.29435483871
"USC00021664",246.61095890411
"USC00021849",278.540616246499
"USC00021920",212.677142857143
"USC00022109",254.266467065868
"USC00022140",247.365650969529
"USC00022434",314.62015503876
"USC00022527",221.247252747253
"USC00022659",282.245762711864
"USC00022754",278.687671232877
"USC00022782",309.205479452055
"USC00022790",323.392739273927
"USC00022807",320.486666666667
"USC00023009",175.022471910112
"USC00023027",312.576051779935
"USC00023110",272.666666666667
"USC00023150",275.921348314607
"USC00023160",202.130909090909
"USC00023190",301.717808219178
"USC00023303",196.575342465753
"USC00023393",325.444444444444
"USC00023500",254.558904109589
"USC00023505",279.708074534161
"USC00023596",187.224657534247
"USC00023668",291.951428571429
"USC00023683",155.257062146893
"USC00023828",178.914012738854
"USC00023961",192.041825095057
"USC00024089",214.057268722467
"USC00024453",217.074380165289
"USC00024586",235.510344827586
"USC00024675",190.002801120448
"USC00024702",297.52602739726
"USC00024761",312.491176470588
"USC00024829",313.332417582418
"USC00024849",266.186968838527
"USC00025129",108.025641025641
"USC00025270",315.265753424658
"USC00025412",173.980821917808
"USC00025426",258.838565022422
"USC00025512",274.675977653631
"USC00025635",281.200549450549
"USC00025665",203.220994475138
"USC00025700",308.356589147287
"USC00025780",178.294444444444
"USC00025924",274.204986149584
"USC00026037",228.368263473054
"USC00026119",234.916897506925
"USC00026132",304.754874651811
"USC00026180",220.704109589041
"USC00026190",223.768786127168
"USC00026194",350.355102040816
"USC00026250",315.504032258065
"USC00026353",254.695774647887
"USC00026468",218.925824175824
"USC00026471",280.676056338028
"USC00026513",308.624309392265
"USC00026601",188.513812154696
"USC00026603",270.527932960894
"USC00026616",264.035532994924
"USC00026653",238.413793103448
"USC00026716",229.377094972067
"USC00026796",218.276712328767
"USC00026840",284.43956043956
"USC00026865",308.852367688022
"USC00027281",287.429752066116
"USC00027370",328.5234375
"USC00027390",277.408219178082
"USC00027435",220.333333333333
"USC00027480",281.295731707317
"USC00027488",214.868656716418
"USC00027560",280.016853932584
"USC00027593",254.451704545455
"USC00027619",271.412462908012
"USC00027625",286.864
"USC00027708",256.125348189415
"USC00027716",228.26301369863
"USC00027726",299.621052631579
"USC00027855",201.701369863014
"USC00027880",258.651098901099
"USC00028012",223.695890410959
"USC00028112",291.791780821918
"USC00028162",198.255494505495
"USC00028214",308.739010989011
"USC00028329",180.654794520548
"USC00028348",275.972299168975
"USC00028396",320.602739726027
"USC00028468",219.135245901639
"USC00028499",308.469444444444
"USC00028516",287.17094017094
"USC00028619",259.8
"USC00028792",227.401098901099
"USC00028795",295.590909090909
"USC00028796",307.347305389222
"USC00028815",289.074175824176
"USC00028817",304.860273972603
"USC00028865",278.336134453782
"USC00028904",265.848484848485
"USC00029114",235.971014492754
"USC00029156",192.454038997214
"USC00029158",240.172106824926
"USC00029271",244.384146341463
"USC00029287",307.479338842975
"USC00029309",310.416666666667
"USC00029334",268.991712707182
"USC00029359",184.068681318681
"USC00029376",322.306451612903
"USC00029464",290.820224719101
"USC00029542",224.566298342541
"USC00029634",307.013736263736
"USC00029645",290.227397260274
"USC00029652",275.297619047619
"USC00029656",325.207282913165
"USC00030064",213.132743362832
"USC00030130",208.339726027397
"USC00030220",226.083333333333
"USC00030240",217.359331476323
"USC00030458",222.681440443213
"USC00030460",208.146179401993
"USC00030536",208.177777777778
"USC00030582",230.687898089172
"USC00030586",204.490410958904
"USC00030618",194.627627627628
"USC00030764",214.942148760331
"USC00030798",224.257534246575
"USC00030806",202.049450549451
"USC00030832",224.380530973451
"USC00030936",209.648351648352
"USC00031102",261.534482758621
"USC00031132",208.326869806094
"USC00031140",231.175824175824
"USC00031152",235.739726027397
"USC00031191",229.187702265372
"USC00031442",216.108333333333
"USC00031457",208.883656509695
"USC00031459",215.794520547945
"USC00031596",214.112947658402
"USC00031632",201.183561643836
"USC00031730",229.802197802198
"USC00031838",228.095890410959
"USC00031900",168.147945205479
"USC00031948",234.64010989011
"USC00031952",243.563265306122
"USC00031962",231.364383561644
"USC00031968",215.271978021978
"USC00032020",235.37552742616
"USC00032148",241.733118971061
"USC00032355",246.556164383562
"USC00032356",203.635738831615
